Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDU44,2528.17073104,OUT045
FDD03,3797.90029048,OUT049
NCH30,1708.64449049,OUT013
FDS60,428.682871506,OUT010
FDG08,2840.31636221,OUT046
FDX38,730.012576969,OUT017
FDD22,1902.92277459,OUT017
FDW51,3664.82479799,OUT013
FDL09,2735.37849197,OUT017
FDZ60,1583.13459122,OUT045
NCH07,2528.17073104,OUT046
NCQ41,3069.04475818,OUT049
FDW04,2032.54282264,OUT049
FDI08,5873.87296054,OUT027
FDR19,366.062735043,OUT019
FDV13,1467.2124885,OUT046
FDB52,4038.96440804,OUT017
FDZ48,2887.01074194,OUT027
NCO14,735.705486927,OUT049
FDZ50,3060.19150257,OUT013
FDN27,275.541265508,OUT019
FDQ60,2021.45091923,OUT013
FDR49,727.979274332,OUT017
DRJ35,1359.11300887,OUT027
DRI49,1408.26538607,OUT017
FDB47,3697.00316109,OUT017
FDP37,270.19247611,OUT010
FDR26,2840.31636221,OUT049
FDY31,366.348459267,OUT019
FDC11,1487.34445505,OUT045
DRP47,3990.0330838,OUT035
NCY54,2835.44391474,OUT018
FDR27,2043.50865416,OUT046
FDQ21,278.144109349,OUT019
NCQ29,4020.02903241,OUT035
FDJ02,2461.39834212,OUT046
FDE21,1912.87998414,OUT018
FDM39,2875.17722738,OUT046
FDZ01,1573.90784056,OUT017
NCB19,1459.32263903,OUT018
FDU03,3029.99337625,OUT046
FDP27,3060.19150257,OUT049
DRF01,2461.39834212,OUT045
FDM03,1583.13459122,OUT049
FDV01,2476.5745777,OUT046
FDS16,2461.39834212,OUT046
FDO45,1487.34445505,OUT035
NCX06,3017.73958825,OUT035
FDP13,668.816064415,OUT046
NCR38,3796.76664393,OUT018
FDA01,1001.81384857,OUT013
FDT26,1942.25204107,OUT017
FDD44,5873.87296054,OUT027
FDB26,995.807482803,OUT013
FDP45,571.99068363,OUT019
NCP55,971.006636223,OUT046
FDT23,1335.0513332,OUT017
FDO51,664.231066761,OUT045
FDA44,971.006636223,OUT046
NCJ31,3678.61729019,OUT018
FDX37,1531.14800145,OUT045
NCD18,3785.87003854,OUT049
FDN40,4097.53799222,OUT027
FDL33,3060.19150257,OUT017
DRF48,3060.19150257,OUT035
FDW08,1578.36134331,OUT035
FDX39,3498.81336163,OUT018
FDB38,2528.17073104,OUT049
FDY46,3060.19150257,OUT018
NCB06,2528.17073104,OUT049
FDA34,2840.31636221,OUT035
FDA35,2021.45091923,OUT045
FDQ07,3704.46909289,OUT035
FDU32,2021.45091923,OUT045
FDU26,2021.45091923,OUT013
FDU13,366.348459267,OUT010
FDO09,4051.4117135,OUT035
FDW03,252.057486237,OUT019
FDB38,2528.17073104,OUT013
FDL26,367.018080383,OUT010
NCN43,2021.45091923,OUT045
FDH08,3813.70922191,OUT045
NCC31,379.345222961,OUT019
FDH14,2047.92016795,OUT035
FDL40,1531.14800145,OUT017
FDD20,2021.45091923,OUT035
NCV53,3910.51009128,OUT035
FDD16,1073.13901477,OUT045
FDP24,2009.45161657,OUT035
FDQ25,2840.31636221,OUT045
FDM38,888.367950555,OUT035
NCT18,426.306521662,OUT010
FDM34,2043.50865416,OUT049
DRH37,387.213320476,OUT010
NCE07,2193.22422862,OUT013
FDG12,1953.95905419,OUT013
FDB59,558.143333955,OUT010
FDS10,2944.94491286,OUT018
FDN21,380.627073459,OUT010
FDM02,1465.57894504,OUT045
FDO44,1769.29728642,OUT049
NCN17,1578.36134331,OUT017
FDH16,1512.00885681,OUT018
FDL44,2528.17073104,OUT046
FDY47,2032.54282264,OUT017
DRI39,971.006636223,OUT046
NCX54,1578.36134331,OUT018
FDE59,665.319829505,OUT046
FDO46,3060.19150257,OUT045
DRE13,1474.51553894,OUT046
FDW14,1530.4424883,OUT013
FDF35,1583.13459122,OUT046
FDO50,236.37054381,OUT019
DRF49,1926.27354503,OUT017
FDT60,2027.49101247,OUT049
FDP38,736.751054676,OUT045
FDA31,4410.74619138,OUT027
FDY52,131.108704994,OUT010
FDD03,5873.87296054,OUT027
FDN52,1453.94321901,OUT018
FDU20,263.966677626,OUT010
FDD22,1647.64176518,OUT035
NCB55,129.84813518,OUT019
FDN27,1959.39415002,OUT045
FDD16,1441.81202115,OUT013
FDW48,1361.25308771,OUT046
DRN35,658.703146695,OUT045
FDX25,3012.41750084,OUT049
DRD49,3852.87063068,OUT049
FDE21,274.810569533,OUT019
FDN44,2528.17073104,OUT035
DRC01,740.006307684,OUT049
NCK30,3989.99008836,OUT046
FDU39,1001.81384857,OUT013
FDB49,1536.45249865,OUT013
FDS12,2027.49101247,OUT045
FDR57,2500.89568801,OUT018
FDX22,5873.87296054,OUT027
FDC60,1536.26403811,OUT013
NCE42,3825.70913321,OUT049
NCK42,3686.02141587,OUT049
DRE01,3895.80067466,OUT017
FDE57,2053.24564496,OUT018
DRK59,572.359935713,OUT019
FDB10,5873.87296054,OUT027
FDQ25,2840.31636221,OUT046
FDY26,3701.06782026,OUT017
FDG28,3908.46095666,OUT049
FDM14,1603.62040275,OUT049
NCH29,1531.14800145,OUT049
FDD48,1926.27354503,OUT049
FDC17,3677.67448965,OUT045
DRH49,2371.8021022,OUT027
FDN44,2528.17073104,OUT018
FDC29,1912.87998414,OUT045
DRK01,239.943030304,OUT019
FDD48,1912.87998414,OUT017
FDB59,3089.88796833,OUT013
FDY45,571.99068363,OUT010
FDX60,1335.0513332,OUT035
FDT09,274.066394204,OUT010
DRB24,2476.5745777,OUT018
FDL13,3811.3965563,OUT035
FDN16,1578.36134331,OUT035
FDK57,2021.45091923,OUT013
FDO22,2151.33009793,OUT027
FDC57,516.726265795,OUT010
FDZ13,1052.62974679,OUT027
FDW27,2476.5745777,OUT013
FDX10,663.617300072,OUT049
FDY08,2047.92016795,OUT018
FDA49,1451.74888183,OUT017
FDC32,1526.55715142,OUT018
FDO04,913.376228945,OUT035
NCZ54,2528.17073104,OUT013
FDY40,736.751054676,OUT045
FDW36,1583.13459122,OUT045
FDE11,3060.19150257,OUT017
DRE37,3060.19150257,OUT045
NCK19,3060.19150257,OUT017
FDT19,2840.31636221,OUT035
FDE56,986.024387126,OUT045
FDZ57,271.521341318,OUT010
FDB35,1522.14914427,OUT035
FDF09,129.84813518,OUT010
FDO34,2724.33725068,OUT046
FDA55,3772.85727774,OUT046
NCM18,976.81685417,OUT035
FDJ20,276.815244141,OUT019
DRQ35,282.590658592,OUT019
FDG02,3060.19150257,OUT013
NCU29,2461.39834212,OUT018
FDL27,1373.11907519,OUT027
NCA54,2944.94491286,OUT035
FDJ32,1019.0872807,OUT035
FDB21,570.751775771,OUT019
FDR46,2461.39834212,OUT035
FDZ32,1578.36134331,OUT046
DRF36,3060.19150257,OUT017
NCU54,3682.5940965,OUT017
NCI31,651.964668989,OUT017
DRA59,3060.19150257,OUT035
NCC55,658.703146695,OUT045
FDE44,730.012576969,OUT018
NCN26,1926.27354503,OUT018
FDC11,1465.57894504,OUT049
FDV24,2461.39834212,OUT035
FDR40,178.222206369,OUT019
NCQ17,2523.08277097,OUT049
FDC46,3060.19150257,OUT045
NCM18,1111.31274807,OUT046
FDK16,1526.55715142,OUT046
FDI28,1352.05987979,OUT017
FDS11,3593.99614972,OUT018
DRD13,1114.39249347,OUT046
FDL36,1475.18417019,OUT035
FDI27,775.094027383,OUT013
FDJ53,274.2124003,OUT019
FDS44,3872.40734406,OUT045
FDE28,3810.08085242,OUT046
FDQ33,2461.39834212,OUT018
FDB37,3933.64333887,OUT017
FDQ31,1451.74888183,OUT045
NCQ05,2461.39834212,OUT046
FDE10,2043.50865416,OUT013
FDF38,655.460903899,OUT017
FDE50,491.847413079,OUT019
DRG37,368.959495565,OUT010
NCH06,3950.62348409,OUT049
FDY14,4039.36880675,OUT045
FDO27,1526.55715142,OUT017
FDQ19,3915.48754922,OUT049
FDZ26,571.673601007,OUT019
FDN51,4042.32804651,OUT013
FDK20,2021.45091923,OUT035
FDD40,3060.19150257,OUT018
DRI25,934.871387861,OUT018
FDH56,1926.27354503,OUT017
FDI36,5760.91742194,OUT027
DRH11,934.871387861,OUT018
NCV18,1408.26538607,OUT017
DRI01,2840.31636221,OUT049
DRE48,3082.96769551,OUT049
FDS51,973.329116129,OUT035
FDM38,744.831049644,OUT017
FDB60,5729.77894414,OUT027
FDY58,3800.27535039,OUT035
FDY22,2188.23619671,OUT045
FDF11,5873.87296054,OUT027
FDZ51,1526.55715142,OUT035
FDQ45,3049.90733788,OUT017
FDF17,3060.19150257,OUT035
NCF31,4050.79267382,OUT027
FDA37,2027.49101247,OUT013
FDO51,670.847749571,OUT046
FDF34,3069.04475818,OUT013
FDD57,1526.55715142,OUT018
FDO37,3824.27931219,OUT046
FDR49,740.006307684,OUT049
FDS39,2053.24564496,OUT049
FDI48,1165.78729316,OUT027
DRM35,2944.94491286,OUT049
FDV57,3017.73958825,OUT035
FDZ55,2528.17073104,OUT013
FDI28,1331.56359516,OUT035
FDS21,1044.15560979,OUT045
FDT34,1583.13459122,OUT013
DRI25,916.631631879,OUT035
FDT47,228.87371303,OUT010
DRH39,1100.21732021,OUT045
NCD54,2461.39834212,OUT045
FDU16,2489.40666185,OUT027
NCW29,2043.50865416,OUT045
FDV25,5873.87296054,OUT027
FDM56,1603.62040275,OUT035
FDZ04,1373.11907519,OUT027
FDG59,129.84813518,OUT019
FDI56,1491.17538774,OUT045
FDS33,1465.57894504,OUT035
FDC23,2840.31636221,OUT049
FDT11,3060.19150257,OUT049
FDG17,3894.23901501,OUT045
FDZ44,1936.95366462,OUT045
FDJ52,2528.17073104,OUT013
DRI23,2528.17073104,OUT046
DRE15,163.078328468,OUT010
NCF07,1573.90784056,OUT013
NCR29,929.641363709,OUT049
FDE44,129.84813518,OUT019
FDT23,1348.53862778,OUT035
NCG06,4053.07075246,OUT017
NCU41,513.68797399,OUT010
FDH46,1578.36134331,OUT017
FDV31,2875.17722738,OUT013
NCT41,4097.53799222,OUT027
FDE22,4219.24983315,OUT027
FDC26,1603.62040275,OUT045
DRF51,651.964668989,OUT017
NCY53,274.810569533,OUT019
FDY21,3069.04475818,OUT017
FDL27,1187.6029371,OUT013
FDZ34,3060.19150257,OUT049
NCF43,362.940474323,OUT010
FDC21,1603.62040275,OUT035
FDL26,2486.75846462,OUT013
FDT25,265.228486458,OUT010
NCR30,1162.81435746,OUT046
DRL23,253.386351445,OUT019
NCR05,3069.04475818,OUT049
NCE19,932.12042503,OUT018
FDY07,665.306244574,OUT035
FDB10,3881.18539949,OUT017
FDP57,1578.36134331,OUT013
FDU48,283.80684627,OUT019
FDH48,1446.3694618,OUT035
FDO33,1926.27354503,OUT035
NCU29,2461.39834212,OUT045
FDW35,670.847749571,OUT046
FDH05,572.22617416,OUT010
FDP26,1578.36134331,OUT049
DRG27,659.375291134,OUT035
FDQ33,2461.39834212,OUT046
FDH20,233.056605145,OUT010
FDV14,1487.34445505,OUT046
DRD01,968.255673392,OUT046
NCI17,1526.55715142,OUT049
FDF39,571.99068363,OUT010
FDX37,1541.53938052,OUT046
NCX17,3838.45229454,OUT035
FDN03,4002.64071301,OUT013
NCS41,465.629813476,OUT010
FDH34,3060.19150257,OUT045
NCX53,2053.24564496,OUT018
FDY31,2461.39834212,OUT046
FDD20,2027.49101247,OUT017
FDE51,729.862881259,OUT045
FDV27,1472.51708779,OUT046
FDF16,2461.39834212,OUT035
FDZ02,1526.55715142,OUT049
NCK05,1042.97351029,OUT045
FDM12,5081.35325758,OUT027
NCA05,2461.39834212,OUT018
FDX33,2528.17073104,OUT045
FDM25,2840.31636221,OUT049
FDE41,1459.32263903,OUT018
FDW14,1465.57894504,OUT045
NCD30,1526.55715142,OUT046
FDB23,571.99068363,OUT010
FDF45,1027.99458442,OUT046
FDW20,2027.49101247,OUT017
FDF47,3736.42638561,OUT045
NCR05,558.7709283,OUT019
DRB01,3060.19150257,OUT046
FDE36,2568.78694867,OUT013
FDU56,3060.19150257,OUT049
FDB23,3779.8838703,OUT049
FDN48,1512.00885681,OUT049
FDS43,3060.19150257,OUT013
NCN05,3060.19150257,OUT013
NCL53,2840.31636221,OUT049
FDL56,1472.51708779,OUT046
FDH17,1526.55715142,OUT018
FDP37,2027.49101247,OUT046
FDG09,499.588979035,OUT019
FDA55,3756.39788225,OUT045
FDX31,3835.4005181,OUT049
FDJ41,4046.39539931,OUT045
DRC24,2476.5745777,OUT045
FDQ21,2021.45091923,OUT035
NCT54,1526.55715142,OUT045
FDH08,3809.77846519,OUT049
FDY38,3613.45918492,OUT018
DRM11,571.713478475,OUT010
FDG32,3736.42638561,OUT049
NCH18,3884.54763011,OUT046
FDI20,3682.38841661,OUT035
FDA33,2461.39834212,OUT018
FDN45,3737.96821304,OUT013
FDT45,129.84813518,OUT010
FDR32,3807.60433018,OUT035
FDA48,3759.81971621,OUT017
FDN23,2461.39834212,OUT017
NCR18,659.375291134,OUT035
FDD45,1526.55715142,OUT046
FDI22,3381.98363963,OUT018
FDT09,2047.92016795,OUT013
DRC24,4097.53799222,OUT027
FDT39,2461.39834212,OUT046
FDX28,1531.14800145,OUT045
FDA50,1526.55715142,OUT018
FDT33,4270.58127097,OUT027
FDQ60,2021.45091923,OUT049
NCM19,1690.39137449,OUT018
FDF40,3976.12380041,OUT046
NCI30,3889.26155707,OUT035
FDK34,3898.52189736,OUT049
FDA38,5873.87296054,OUT027
FDT02,658.703146695,OUT045
FDC11,1463.80729512,OUT017
FDD08,668.816064415,OUT046
NCS29,4029.67742186,OUT046
DRI03,421.467700304,OUT010
FDK48,1073.13901477,OUT035
FDM52,2461.39834212,OUT049
FDP49,919.38259471,OUT035
DRA24,2568.78694867,OUT046
NCJ43,2840.31636221,OUT049
FDE11,3060.19150257,OUT045
FDP01,2476.5745777,OUT049
FDQ59,1448.16338586,OUT018
FDA43,516.355379159,OUT019
FDL14,2476.5745777,OUT017
FDV50,266.498281317,OUT010
FDT01,5873.87296054,OUT027
NCC42,2047.92016795,OUT035
FDO28,1953.95905419,OUT046
FDD32,178.222206369,OUT019
FDV45,3060.19150257,OUT035
NCW17,281.261793384,OUT019
NCJ17,2533.54383476,OUT027
NCF18,3060.19150257,OUT049
FDP01,2476.5745777,OUT045
FDH24,2500.89568801,OUT045
FDI38,5873.87296054,OUT027
FDX03,665.306244574,OUT035
FDY28,3690.58344699,OUT046
FDN34,2808.03811454,OUT018
FDJ02,2461.39834212,OUT045
FDW40,286.482307078,OUT019
FDX03,657.492589055,OUT017
FDE17,4050.79267382,OUT027
FDT58,2682.67839539,OUT046
FDI38,3633.51202614,OUT013
FDW22,3782.8031054,OUT035
FDS15,2887.01074194,OUT027
NCX06,3049.90733788,OUT013
DRK47,3807.46579959,OUT035
FDC23,4719.21396254,OUT027
FDM56,252.590699336,OUT010
FDP21,3060.19150257,OUT046
FDP58,3706.72634556,OUT046
FDA27,571.99068363,OUT019
FDK41,210.523525949,OUT019
NCH42,3793.06048773,OUT046
FDG29,664.231066761,OUT045
FDW15,2461.39834212,OUT018
FDD28,952.178591204,OUT018
FDQ37,3060.19150257,OUT049
FDC23,2875.17722738,OUT035
FDV13,1487.34445505,OUT035
FDK33,3677.67448965,OUT046
FDO33,1902.92277459,OUT013
FDN21,2540.57475586,OUT017
NCW06,5695.06232101,OUT027
FDI38,3625.81413303,OUT035
FDC21,2859.05713179,OUT027
NCS05,2043.50865416,OUT046
NCN53,663.617300072,OUT049
FDV40,153.640880466,OUT010
FDG60,3830.07595995,OUT017
NCY30,5036.63257603,OUT027
FDM40,2053.24564496,OUT045
NCO30,3060.19150257,OUT046
FDK10,3017.73958825,OUT046
FDM36,2840.31636221,OUT045
FDN10,1936.95366462,OUT013
FDM46,1522.14914427,OUT018
FDX50,1685.79512134,OUT049
FDP33,3992.84022791,OUT045
FDO12,3060.19150257,OUT045
FDC28,1656.4262261,OUT013
FDO31,1352.05987979,OUT045
FDX45,2476.5745777,OUT035
FDV21,2027.49101247,OUT049
FDH04,1495.28990749,OUT049
NCG54,2735.37849197,OUT013
FDO13,2550.27402874,OUT046
FDA09,4749.06662386,OUT027
FDC38,2047.92016795,OUT017
NCO42,2440.81044262,OUT046
FDL45,2021.45091923,OUT049
NCK31,844.647783057,OUT013
FDM39,2944.94491286,OUT017
FDC22,512.334751001,OUT010
FDF46,1926.27354503,OUT046
FDQ37,3060.19150257,OUT045
FDH41,568.824056064,OUT010
FDQ04,670.847749571,OUT046
NCQ02,5050.77816746,OUT027
FDJ57,5050.77816746,OUT027
NCE07,2053.24564496,OUT049
FDE56,1073.87161625,OUT013
FDI20,3668.12466314,OUT049
FDK36,730.012576969,OUT018
FDP08,5695.06232101,OUT027
FDF44,2043.50865416,OUT017
NCU53,2682.67839539,OUT017
FDF47,3763.20888829,OUT035
FDS55,364.407044085,OUT010
FDZ52,255.624062864,OUT010
FDL04,1578.36134331,OUT018
NCM26,2469.53349608,OUT035
FDX43,2699.13250153,OUT049
FDP52,3800.85900756,OUT049
DRK49,664.231066761,OUT045
FDE38,2568.78694867,OUT013
DRF13,2461.39834212,OUT035
FDK41,199.454208675,OUT010
FDJ04,2933.2101958,OUT027
FDZ44,1953.95905419,OUT018
FDS11,3768.78992493,OUT013
FDA55,3772.85727774,OUT049
NCW53,3060.19150257,OUT046
FDB49,2805.17646228,OUT027
FDD23,3060.19150257,OUT017
NCV42,1642.60149637,OUT045
NCZ29,2032.54282264,OUT018
FDQ26,1001.81384857,OUT013
FDV08,657.492589055,OUT017
FDC53,1531.14800145,OUT049
FDV58,517.612086331,OUT010
NCP02,129.84813518,OUT019
DRI37,919.38259471,OUT045
FDQ12,3802.75187263,OUT049
FDE33,1363.15073361,OUT046
FDX27,1526.55715142,OUT045
FDM22,786.499651374,OUT017
NCH30,274.810569533,OUT019
FDC04,3910.16299107,OUT017
FDO38,1375.23989591,OUT046
FDV52,2916.14390504,OUT027
FDB32,1536.80522826,OUT013
FDV43,730.012576969,OUT018
FDI24,2875.17722738,OUT018
FDR40,1386.01230392,OUT017
FDW02,2021.45091923,OUT049
FDE44,740.006307684,OUT049
FDL38,1487.34445505,OUT046
NCT54,227.544847822,OUT010
DRJ39,572.912508866,OUT010
FDW55,4008.69375536,OUT049
DRF13,364.407044085,OUT019
NCW17,2043.50865416,OUT049
FDP13,659.375291134,OUT035
FDS08,2840.31636221,OUT018
NCP17,1017.18963481,OUT035
NCO53,3049.90733788,OUT035
FDH19,2840.31636221,OUT045
FDJ04,2003.69956997,OUT017
FDG10,929.641363709,OUT049
FDA40,205.743438816,OUT010
FDI53,2540.57475586,OUT045
FDU09,129.84813518,OUT010
FDK60,1531.14800145,OUT045
FDR43,651.964668989,OUT017
FDW22,3765.07579531,OUT017
DRP47,572.22617416,OUT010
DRG48,366.348459267,OUT010
FDA14,2461.39834212,OUT035
FDU49,1527.18055178,OUT013
FDK28,4021.66187821,OUT045
FDT19,2840.31636221,OUT046
NCQ42,2027.49101247,OUT045
FDD03,3797.90029048,OUT045
NCM53,1593.549558,OUT013
NCX53,2053.24564496,OUT045
FDV14,2533.54383476,OUT027
NCZ54,2528.17073104,OUT017
FDB39,1001.81384857,OUT013
DRC24,2476.5745777,OUT046
FDY36,1219.41273564,OUT013
FDN01,2870.37938996,OUT035
DRH25,936.140267093,OUT046
FDV08,672.697197744,OUT046
NCP53,3871.84073462,OUT049
FDU52,375.401325824,OUT010
NCI42,3484.72708842,OUT045
FDZ14,2021.45091923,OUT035
FDF11,3915.48754922,OUT046
FDQ13,1459.32263903,OUT018
FDO32,129.84813518,OUT010
DRJ37,2476.5745777,OUT018
FDY43,2703.82241446,OUT046
NCT41,2476.5745777,OUT017
NCV17,2043.50865416,OUT045
FDM04,1203.16427833,OUT027
DRB48,655.460903899,OUT018
FDM24,2476.5745777,OUT013
FDT37,4028.89384051,OUT049
NCO05,230.576349325,OUT010
FDL13,3806.68262935,OUT046
FDL15,2476.5745777,OUT017
FDB11,3577.53675422,OUT018
FDL14,372.671088873,OUT019
FDY10,274.810569533,OUT019
FDJ40,1665.77895158,OUT049
NCW18,3879.23285839,OUT046
NCY06,2043.50865416,OUT013
DRE13,1459.32263903,OUT018
FDA26,3691.6481416,OUT045
NCE19,129.84813518,OUT010
FDE33,1346.94853563,OUT035
DRL59,1203.16427833,OUT027
FDY07,737.408016359,OUT046
FDF57,2823.40179303,OUT018
FDM58,1647.64176518,OUT035
FDP26,2819.2445332,OUT027
FDY32,2568.78694867,OUT046
FDD51,129.84813518,OUT010
FDU22,1988.39467104,OUT018
FDZ49,3557.56525758,OUT018
NCI42,3652.21735129,OUT017
FDT04,994.208198059,OUT027
NCU41,3060.19150257,OUT045
FDS56,4039.36880675,OUT045
NCN42,2461.39834212,OUT017
FDK34,3903.22341571,OUT046
FDB03,3890.56313371,OUT017
DRJ25,731.895279049,OUT035
FDT25,3007.38304769,OUT027
FDN20,2709.92835295,OUT013
FDP09,3673.60713685,OUT013
FDM20,571.438110477,OUT019
NCG55,1912.87998414,OUT046
NCP14,1578.36134331,OUT045
NCH06,3875.76529125,OUT046
FDV52,1936.95366462,OUT013
NCL07,659.375291134,OUT035
DRJ11,5660.34127928,OUT027
DRO59,1235.7566243,OUT013
FDW15,366.062735043,OUT010
NCQ30,2021.45091923,OUT035
NCN54,156.14148627,OUT019
FDY01,2909.79025163,OUT027
FDX39,3682.38841661,OUT035
FDH53,2371.8021022,OUT027
FDA57,659.375291134,OUT035
NCC07,242.683267596,OUT010
FDU28,3060.19150257,OUT013
FDK36,129.84813518,OUT010
FDR36,659.342037228,OUT018
NCQ17,2476.5745777,OUT035
FDS28,129.84813518,OUT019
FDE08,2461.39834212,OUT045
FDU22,2003.69956997,OUT046
FDG41,1603.62040275,OUT045
FDO31,163.078328468,OUT010
FDM21,572.266051628,OUT019
FDU40,3060.19150257,OUT017
FDV36,2027.49101247,OUT018
FDT10,1237.09804589,OUT027
FDX38,736.751054676,OUT045
NCU30,4238.76393369,OUT027
NCV06,3060.19150257,OUT049
FDT16,4044.08273371,OUT035
NCP41,2859.05713179,OUT027
FDZ56,2724.33725068,OUT017
FDC22,3060.19150257,OUT035
FDU10,655.637906497,OUT035
FDS46,1930.7784646,OUT045
FDO08,2586.04176018,OUT049
NCV42,1614.43539066,OUT018
FDP33,3990.0330838,OUT035
FDJ12,3436.31459723,OUT046
FDH04,1487.34445505,OUT045
NCU54,3655.13341309,OUT013
FDO36,441.124560895,OUT010
FDT37,5873.87296054,OUT027
FDD14,492.516376815,OUT010
FDA16,3749.4834816,OUT013
NCS42,239.943030304,OUT019
FDP10,252.057486237,OUT019
FDQ28,2476.5745777,OUT049
FDK57,263.966677626,OUT010
FDK02,1953.95905419,OUT013
FDW47,2021.45091923,OUT018
NCC42,2047.92016795,OUT018
FDQ37,3060.19150257,OUT018
FDL40,1526.55715142,OUT046
DRE13,208.164000208,OUT010
FDQ34,2819.2445332,OUT027
NCB54,2032.54282264,OUT046
FDS48,2461.39834212,OUT049
FDO15,1069.82183045,OUT045
NCT30,770.793206626,OUT013
FDU49,2518.68569475,OUT027
FDE21,1926.27354503,OUT046
FDS49,171.528047228,OUT019
FDT38,2518.68569475,OUT027
FDZ01,1573.90784056,OUT045
FDC41,1174.14860865,OUT035
DRG13,382.082722126,OUT010
NCZ42,3702.28596301,OUT018
NCM07,1442.58821496,OUT045
NCV17,2043.50865416,OUT018
DRK39,1408.26538607,OUT035
FDS37,1912.87998414,OUT018
FDV12,239.943030304,OUT019
NCG19,3659.41284629,OUT018
FDS51,1153.93089948,OUT013
NCO14,670.847749571,OUT046
FDC38,2047.92016795,OUT046
FDN15,2047.92016795,OUT046
NCH42,3769.47363284,OUT013
FDQ22,665.319829505,OUT046
FDC05,3060.19150257,OUT013
FDZ31,3060.19150257,OUT013
DRJ23,3060.19150257,OUT049
FDC52,2461.39834212,OUT035
DRD12,216.123781877,OUT010
FDV55,2461.39834212,OUT017
FDD32,1409.02185338,OUT046
FDR01,3223.53045461,OUT049
FDY08,284.550766998,OUT019
FDQ45,3060.19150257,OUT045
DRN11,4050.79267382,OUT027
NCS05,2047.92016795,OUT018
FDY32,2550.27402874,OUT035
NCD31,2568.78694867,OUT045
NCE06,2528.17073104,OUT049
NCP14,1578.36134331,OUT046
NCF18,513.001639283,OUT019
FDF14,2461.39834212,OUT018
FDB22,2476.5745777,OUT017
NCH54,2528.17073104,OUT049
FDU27,731.895279049,OUT035
FDS58,4219.24983315,OUT027
NCU29,2461.39834212,OUT035
FDJ57,3060.19150257,OUT013
FDL56,1451.74888183,OUT049
FDH60,3060.19150257,OUT035
FDN24,928.865022096,OUT018
FDD02,2009.45161657,OUT017
FDP15,4070.09111715,OUT017
FDB28,5825.85763117,OUT027
DRC49,2461.39834212,OUT045
NCG30,2021.45091923,OUT018
FDJ14,1341.62052982,OUT049
FDL52,658.703146695,OUT045
NCG19,5873.87296054,OUT027
NCN41,2021.45091923,OUT035
FDW22,3774.02182564,OUT013
FDI02,1690.39137449,OUT013
FDV51,2568.78694867,OUT045
FDV48,1369.34531847,OUT046
NCL17,285.15344187,OUT019
FDP46,1487.34445505,OUT045
FDU10,658.703146695,OUT045
FDT37,571.99068363,OUT010
FDI27,731.895279049,OUT035
FDN51,4046.39539931,OUT046
FDW07,1457.05348112,OUT035
FDN45,3742.03556584,OUT049
DRN37,4262.71405786,OUT027
DRF48,3060.19150257,OUT049
FDP38,129.84813518,OUT019
NCX18,5755.1360747,OUT027
FDK45,1926.27354503,OUT018
FDZ37,1451.74888183,OUT049
FDS50,3577.53675422,OUT018
NCR54,3060.19150257,OUT018
NCS17,1526.55715142,OUT035
FDV31,2875.17722738,OUT046
DRE27,1526.55715142,OUT017
FDN60,2528.17073104,OUT013
FDK26,3060.19150257,OUT013
FDX37,1541.53938052,OUT018
FDW31,3069.04475818,OUT046
FDX26,3060.19150257,OUT018
DRL49,285.15344187,OUT019
FDU49,1451.74888183,OUT017
FDY58,3790.71989465,OUT046
FDN03,3987.00245917,OUT045
NCV06,515.13258377,OUT010
FDH53,1406.36774017,OUT045
FDG31,1068.61555631,OUT018
NCC06,2043.50865416,OUT045
FDS13,4025.00649034,OUT049
FDP16,3898.95294197,OUT035
FDA35,2021.45091923,OUT013
DRP47,3806.45802883,OUT018
FDY28,571.673601007,OUT010
FDY20,1495.28990749,OUT035
NCH30,1685.79512134,OUT017
NCR29,129.84813518,OUT019
NCP05,2461.39834212,OUT013
NCF30,277.567598591,OUT019
FDA08,2568.78694867,OUT035
FDN51,5873.87296054,OUT027
FDH12,1583.13459122,OUT046
FDY39,3049.90733788,OUT017
NCO53,3060.19150257,OUT045
FDB40,2461.39834212,OUT046
FDH02,1487.34445505,OUT049
FDY11,1373.11907519,OUT027
FDQ09,274.810569533,OUT019
FDP16,3890.17166221,OUT013
NCF55,651.964668989,OUT018
FDY09,4459.33931706,OUT027
FDY39,3049.90733788,OUT045
NCU53,2568.78694867,OUT049
NCT41,2461.39834212,OUT049
FDJ45,665.319829505,OUT046
FDR28,2550.27402874,OUT013
FDN08,1953.95905419,OUT013
FDJ07,1912.87998414,OUT049
FDZ09,4262.71405786,OUT027
FDQ14,2461.39834212,OUT017
FDY12,1052.62974679,OUT027
FDK57,2021.45091923,OUT046
FDD20,2021.45091923,OUT049
FDS36,1675.73580059,OUT018
FDI40,1578.36134331,OUT049
FDJ40,1656.4262261,OUT045
FDE08,2461.39834212,OUT013
DRK01,1536.80522826,OUT013
FDC58,669.145220139,OUT049
FDE50,3060.19150257,OUT046
FDX48,2469.53349608,OUT035
DRM35,2875.17722738,OUT018
FDG41,1603.62040275,OUT013
FDB52,4015.57107743,OUT046
FDV19,2528.17073104,OUT045
DRG48,2461.39834212,OUT017
FDI26,2987.03964082,OUT013
FDU11,276.297803732,OUT019
FDF59,283.320980184,OUT019
FDR07,1526.55715142,OUT049
